tdata,tkeep,tlast,tvalid
0x82e6a550eacf66f12630ed58ded4dd2f7d16742b99c315179f17b4d261127ae796b7b10c0b6b665b081b67634f73ea974b72815362d00a7f7bb1c25340aa6c16,0xffffffffffffffff,0,1
0x3e59b6435422d7aa4afd4a1ae33feec877c1bb4c6eeeb710393165831f1f520e74b0087ee6f6a19bdce73a5abf2721a29993e9f21f334db9c2f743fdeec596e2,0xffffffffffffffff,0,1
0x263a1b5f53c0dda9fc297c1d37398f8abf3fb544d4321fce07b3446100984c89fdb35e8fe685cb8a3dfde4b6d6279ebc8b887ddae9e87397de5f6d8825220d63,0xffffffffffffffff,0,1
0xf3f6b2ce93abb1797009c5502c780dba3b95e54b21b8320b31c7d366744290b16238f2981df931ebc62ed2bd455ce0c539f5a0ee85ed71b5b52157a85b4a3608,0xffffffffffffffff,0,1
0xe66f926643044b2ff7b69fe2dec1c2b4534b8d3c14c97cc1516fcd00000000000000000000000000000000000000000000000000000000000000000000000000,0xffffffe000000000,1,1
0x11f6fbacfd6acb765da934c9c7f90c8a86082997d4a22e33394082d0b6cbf1e8711a99b5bcbca5ba36fc20e7bc08dd40a6682b1f7cca47239a50238c46929e70,0xffffffffffffffff,0,1
0x219e8485c16c2614d605779cd5f85a658f43480def4622bee151181728cee7974c1256ff2352db5612dc7b8dffd8a94e13cfd7dca6592cce6137113785f32ba8,0xffffffffffffffff,0,1
0x153efcf5481cf510eee137380d15d540e3f661a431299c36509bf892d3fbe4d04bda698b767d88ef607f16de43d8fb9df3efff17dfdc7b02e26623b350f01cbf,0xffffffffffffffff,0,1
0xbbb727490b135239b50ecb7d547adb322996b12bf703e414cc1ccedc1232f7067a6c366515eb526692620a5726c85a730b73f9ee7f5d9e2f9a1d1dd592beb715,0xffffffffffffffff,0,1
0xdb8957ddadf6c1f5a86ed30eaa7e9f1e7a89fd8cfbb02b8c6e963ae50a4c3144b34efae679550c84ce6dbb66d671f8e9cc0de3425afac9315c6b1820f4d3c104,0xffffffffffffffff,0,1
0x209a604886634f3f44cd7aa29a9a8723ac84d4aee3b1d679923b0de2d0abc14e98d3e66d7a141de5cbdac736f9ab8856e67e37e354a092b5da29b76ff1c50a64,0xffffffffffffffff,0,1
0xd49ee2363b5d34e6fee59cde1f1e3692f252732315ca5569ea09c89a2c21842942ae391027bd5c7a3bc41f472d54805971545bea9ab30bef4952348e9535eb43,0xffffffffffffffff,0,1
0x44f6f259b9a16bdc295f74ae86c1a3e0ed9bc75646b15eb636f301a2631a225fe67091ffe908dc58dd4dc5a4d088a60000000000000000000000000000000000,0xfffffffffffe0000,1,1
0x3b96b8046d9b9dad33af9f58f13dc23af0187c1d13f94157155348e9d1e73b62322a28091cbb79de0fb1c28bf0bc6a65f395012caa94430c504702fbd16bf1f4,0xffffffffffffffff,0,1
0xe1500267092970653ee68471deb5225d110194a9b679b7a807e5595d5cb7ef29c18fd359fdec31551cad6a12ee9deb9e4feac9d6a16bcb50338131271e281eb4,0xffffffffffffffff,0,1
0x24ebcf2f63e98fe22d1451a6e5a0eb69bd5565ec49a28a359f0f08176f6f55991839375e35700831d9574f6e470b892ac12d35ad49b598d2669df158dea38606,0xffffffffffffffff,0,1
0x059316b20e6e92f2c03439096d6eb9de7635b2fde1a59b60c9c7ecd1a0b67907638c79e4163a97a155fb93f2d795466bfaf8d3d770121e10df1c832e27442fc0,0xffffffffffffffff,0,1
0x5682403cf652baa6ce16b4c2177c9efe4d9b58a24134309c7874073cb765784d4fb157c864f0de8edb6051c1a1ce8e536472e792990bb308338c4ca311f6fdc6,0xffffffffffffffff,0,1
0x6127c6c92d0de281524f8790a2f9f194df3722b37f4f0faf4fc6be8ff7f180ea72f25fcd1a65cc2ec9452afe086caa0144e71e8c95412585b8351f0685ce30b1,0xffffffffffffffff,0,1
0x2864abd089bb6a836fc2c431cbd82d5dcd5f21b7c68bae5adf9f7d679cd52f7f1a747f39bd601354247ba4c3f8058b27dc47550d5406918a0b3f55e483769cf4,0xffffffffffffffff,0,1
0x56a86f41a1372b983e997a5db16bf1a7ef88a0341786e19c10f66737f95d2199104d6fc448e50c15da5e8da9d4ace2843cb6177136a46f260edbdf2693f1bec3,0xffffffffffffffff,0,1
0xf8bef117a17e8991f0d506e6167cf0a171aa7558e6d98b4cd0dd8ec9fc38be957de7e6f07ba8181b5368190001c205b2657a90d43544b871820962731481f06c,0xffffffffffffffff,0,1
0x57ae0960851a07dea3b711d287ffe47562316edc011d32e3868df0e5b93ecf2fec505dee07c2d4c980053a20b196948ba726c6e172f61a052bd85da135835b45,0xffffffffffffffff,0,1
0x034b11aa8b67d8d5fb75d761a5f8751f55277f53650435a65da07f692d5167d4c0a0662ee11b921f1644e6060ba1a63b7afb6c5e13a378333b705d0ed13cb15d,0xffffffffffffffff,0,1
0xbd1ba61cf660fd559b6ec308e28b8f274607bda670eed813e253e82b99f302d1e4433935268f1ac87f3fa28d5631eaf7d86acffdc4cc598c785ff4df24951946,0xffffffffffffffff,0,1
0x8efdb32fdf56978f8d255d8186897fd85775615c44312f9b44fbd8237fe27329d63bdd274e79c4dc9595acf9cf7496a2f7f5789192e12d75889beb7def70b645,0xffffffffffffffff,0,1
0x2f63285f6bc93f3c630ba9c8b260ba32848540e9d23cebab71ce60753e07a7761cb9b96e74c8484b0d916ad896d126da88874b9f81583ce503f423a26f1b2342,0xffffffffffffffff,0,1
0x1d03e2051dfd3206982762cc48177764cf0909ff718c09b27dc4d5b7c96564dac9cd18ca7417765794f619f2676fc057a64947cf38002eb77b8e0cd6edc6da19,0xffffffffffffffff,0,1
0x92da2f9f8bb409ab54d03b695249a6381d606990855c9377c9870c61f4228da1681398033c0359439ecced17fe5ae46846d57660ff5c7e15e217ccc93fcc7e97,0xffffffffffffffff,0,1
0x067a621d35be7114785aeb515604f489b38e977d356bb01540d660e6dc7a1c79e9e0f7771ae69e9726d9608752293028a283e9f69bd8fd4778118068c7d5f9f9,0xffffffffffffffff,0,1
0x551d2b3be81dce0385db113826dd497d746a84b9cc74b23e417e780df77d5aff524fe4061fa7bc236e66b95454f70ec7e7f852adeff4cc4c04233309ae70b879,0xffffffffffffffff,0,1
0x349b2311c0f4cbb59f58f686448bd91e8a4b87079bc97e7998aafaf395e36c152cb0d38ca4582fb604994536a4f3701226f02b44850b725fc4f6f05af336dc27,0xffffffffffffffff,0,1
0xd291773f95ee068568668798d35eb4992afba39b11304f04cfbc0be5ee84b1596eb4a17228e8b178f252974e1018f3c230092aedda4fcb4b4db1de03c581e164,0xffffffffffffffff,0,1
0x7c249b0badebc943d4443d88616761c7aaec36e2cc7b65159e7724fe156ed8f31f6e892ba7df8b3b340588135b8523117e30486f33ae9fda8b28d673e86e67e6,0xffffffffffffffff,0,1
0x10b7686471c143846117b1ee4a158c8945a910707f8374f83938dde1b760fa4673e2d15cb0cb1b36049dc00904485ac72436950ca009ea3cf212dabfe150418d,0xffffffffffffffff,0,1
0x5376e56b1195bb8066aa1809ac39f5d56a461a0ccffbaf4c0511e4ab5395b434ad13bb95279734e39d3bfdf8bfa5cf96eb6c023f14ec6ae5c9cd50df8a037987,0xffffffffffffffff,0,1
0xbdab02107c52cd4667af7191ba7ccaf94f8be6db873fb06d16970d431e072ac1d83126df63ab598d423f82534dd91869989674d605465235d1aa938d7409b529,0xffffffffffffffff,0,1
0xca94bbf6d1060cbdd00364d87850a54c99109ae9c9db5f5e3d2126c174392eb25c85b07cd67bf79ed05e42a0121e4da89dc200824267f395c2f7451fcee1fd27,0xffffffffffffffff,0,1
0x9a6535a30040ecac1a3498a064a5cf8ef1abef650a00000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0xfffff80000000000,1,1
0xef291962bad9ff648be8349509336142821fcdc55d7401a628bbe296a7c6d1a9f43dd40b2fcde7e4460855cc430c26e58a8ad6f060414afd52ad5ea314b5e90a,0xffffffffffffffff,0,1
0xef23a656401119d00102a4c74bccf09afb37e6a0065ac7ce4edc2795618ef1b7f38de557166a217414cb8c1ef4667921bdb60ad54e1069355f74686bc8d4ae1f,0xffffffffffffffff,0,1
0x2effcc5cb611f64b80003917ac8fdd24bb3b78a52fcdd67f83ff0c2a8bd4f0c52ebd20c12d8a625e273b88f39578308ab562721b0d99842635e6df02891d8147,0xffffffffffffffff,0,1
0xc9145f80a3e6aeda56db6afacaea6a0919f4a24be6d7d97070418af2df91fe96ff8fa84ffff25519ad03379bb53253e2d4b6f646ccd782fe0a4a1d0ae7d7dbb7,0xffffffffffffffff,0,1
0x60af8671a5307c69041d8dd7c9372e0c424a702ff3a52a4c0b5072f4794a207ba2013c97f49fae83463b238b2c3a5c648de3ab6f75e460db21ddc5b51b3184ca,0xffffffffffffffff,0,1
0x4203b62491ad60b0ca5df617f3cfeb6ba169a169bd4cf55cdf5292f2dea670d3953a1dc6e87d5120a355ab2479502bb7dc837143eba119c59c3a12c06b188cdd,0xffffffffffffffff,0,1
0x576aa4657bea16529701cf0715ac504b30468bc8c5c411e1dd60ab9155c834299b0965440d90449d1ade6e2cbcafe86fdfcddb2160077609acdedc8e4e76393c,0xffffffffffffffff,0,1
0xc17ab8c3dca8bad319562a7210fdffe38e78799084681ad40cc603ba7c32d5ed990dce123370ee5bda7a7fcc605be28e679a058171f0302949847441dc603645,0xffffffffffffffff,0,1
0xd245d5c4119ad9c310f06a7f483ab7706b639b5c217af416d6eec868579ff020e956ade38a35c044f88905c719e8a8775c298f6dd46d79fddf0c5e6cb37ef565,0xffffffffffffffff,0,1
0xb58bf461d6b47a2bfb9e00684773beb0b1051e38059f9062024a044006beaf3270acc1b24a94178ddf3ec7444d13e4c88447f1cf5e46ec545af711a53c20d9a0,0xffffffffffffffff,0,1
0x0266c768c9d174f431990221d184fee0da4b4edb489d210d4e7cbc24fc198b987f32f47091111b26f5838b1b4d70b08e913c03c3244d1e588c2dd71770ff5530,0xffffffffffffffff,0,1
0x423df349e06e6213460dc6bf9fc92f60fc7aefc2e545141e7f770241314791a14d823e8698000000000000000000000000000000000000000000000000000000,0xfffffffff8000000,1,1
0xe312c57b66adbc3e9a3cae4b7c9f940fc589d6f48684fdac8d410f6b8062a05f1d51a408585b1a29c7683ca63f57f2741edab71933b1999bac216604c2662d5f,0xffffffffffffffff,0,1
0x0fb97f87338f3e354c53a9d8d7f9b2ac1c7e622ca5c0fee9049e6e12178e26132c6c2bcef72375a66c0ead3f097381f518a99a86fa6c0356d3dd926f664ef56a,0xffffffffffffffff,0,1
0x116b6358549b9e2d7ceb79c1a6cde6527e4fa96d77718548b94cdf7918aece6bfd013a552ff8215832520aac847c46338a19c84f574f71b8ffddf06f7b3ca5cd,0xffffffffffffffff,0,1
0x3573b1ea232c37b6cf5c1c925d6733f778b705c1a9c6b28471803106eab5a41f350b038ead9969efff04f04859fc206ff0637ab80905480e838fc336352ea2bf,0xffffffffffffffff,0,1
0x6b6daf0187c0b210bd3e3837637e4a7d0867864d0b13c7b42ddc992e152db1fc3469572a6c2fc1c6aed81599cba789300b5cac7ac6aa92ad18d6e20fac0ecb5e,0xffffffffffffffff,0,1
0xb95946cc3002386ae5a6caa28ab9f0fccb6b8e47bad6c64356e1b1da63533db1cc395368df159a80e1abd72513afc7dfcdfa047edae99c6003f1015c941012ef,0xffffffffffffffff,0,1
0x6403369a4408e1add882f4cfcf1c02df79cd1f3c40045ddd3618e8de21bc2c46fab1faa48a310a91d9367d3365601dab3002d6a6b94df38f6872d1974d77748e,0xffffffffffffffff,0,1
0xb4fdb5890ed9a028ca7920551d86df9f3a37d0f5a8540f036fa9721c1d5fee4c34b654e5b2c5956915415cdc447a69a095f5c874b40b70cc58f72139d35a415e,0xffffffffffffffff,0,1
0x45aed67ecafce196ea20ed1b5feb08513a64cf7f993a8f5e33eadde444d3c9f2cb29b6bc81231ff3789400b6cb5edbbcba35033c9cd9a403017fbadc2a29632e,0xffffffffffffffff,0,1
0xa85d5f2a7fa3bfa7f6325eb2ad806102c44cc6c18af79dffd1085e1f3a595e48320f2a308a797b0a88248f5745f22a63c9bd401a126977a2cccb7ba685888ff1,0xffffffffffffffff,0,1
0x1185d61626625325d1a884e7898015b5e9840e0609a78c1163b4d985724ac8ca08c38d0621c6c3a434c6deeef06b6d5f1f92d88a620c28b04a1dd9f85a71123b,0xffffffffffffffff,0,1
0xd8854c85d5b9e9b49be737f59e540679c2f3dee32cfcb355337d7cac2921d806130a8747b17f788940d3ab319bcb2ac66150e5ea3e3a6ce2687f3ef196da76f4,0xffffffffffffffff,0,1
0x32a8cdbcb85be75c908ee49e63ae29cbdbbc2fc3447829a39a20351a72f9aaee90ecc4c5cc53609500705f76e32e7e2632c15cf7312ef51425239aec0eb8c664,0xffffffffffffffff,0,1
0x762948419de3ed4a8f21d276d2e84d5e321757084624026d515796282b1ef9a4d88e2b1a3e974e15125e554285fb36061a123b55eac9a86eea0c3f59523af73a,0xffffffffffffffff,0,1
0x6fde514f351be378c1820477327d183f5c91be960db7aa776fcf2251562d7816dd0cbdf82af739455525dcffaa7c688ce027877b5bc52e036f088f99a0cced1b,0xffffffffffffffff,0,1
0x75ebff606d1b8647531ee08acfb78bb58e653d7d4fababf8ed70fbcad166666149ac89109d9cc482b4b0457126402968e52da2371c639acdec9752979f663307,0xffffffffffffffff,0,1
0x3ca6f2a0391bde5f538f6d7eaac6641bb4e901119d19770c02774f8350e21a0d8d1924ef5490d951c687c26f0fc6b3cec33348d7b0b5d150a29c4aeb38f29cc0,0xffffffffffffffff,0,1
0xf2c0663bee19c65bda43f128cd83a1a1d17fa18356694a831081c63bb8706d058be470db82a5b7abf48e775ee7cdf5f2b4d21774a6338a996f2bd0546df267d6,0xffffffffffffffff,0,1
0x08b1c6e95fa540c86cff4504fdf91a1fc95ce8a095ec09e3fc3e8e214859728fead4e46353a835e78c554bb8f105663bf0783fc9d52f300cdf04560084f67b05,0xffffffffffffffff,0,1
0x9f50d654e43dbe0aca43d63879b76b7539ade63747ba02e6c5bb0990a2d164aeb6260671bf75bb72880251ae8ce10aa772685714e971fae9b5790cdf7fa8945c,0xffffffffffffffff,0,1
0x6c7214a556440799e0f8651a073f100a8f45b4d31a9480efd7f07fb39599f99ac07c7499adb23a754f3c90f48665b918c2a2d76b188c81374e2a4717d0c4f1a6,0xffffffffffffffff,0,1
0x4abfbf6a089ce72736b1d1c9bb076e79310549f0a82366fc9799dff852c16e33fab8c8b8670d8049e114f299a2b2d3562cf2891db6793b66577e8964db03fef0,0xffffffffffffffff,0,1
0xc8c943fe000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0xf000000000000000,1,1
0x9692300b6d64fec3ae131d9f7dae7264448dd48de47f748551abcfafde0b1252a553965191412a13449fe9816b9657004fb88c1536ea731d8c76a8312623dd06,0xffffffffffffffff,0,1
0x37ed3fe4000e8454b286869e31e6d790bd7ee1ed8a8a7e4f05bb8641f461107e4132021be0ea81daf9c94e762196c9f3268055337329146d7a58c311a0c126c7,0xffffffffffffffff,0,1
0x7fd261357233d4129d262d60fc0eb7261dd9d2573527823eab8c56b3c878189782865d95e2da38dbc914e613d64db1675d9d0658afaf3b675ca00f802703f803,0xffffffffffffffff,0,1
0x741174d3deb26af821b19b56b2fe6d5eb6c3289f3984582c202826695954de469dfe519e4c67cb21cef2972837dc22251ea135d6f822d52f2393bde72b0c1c80,0xffffffffffffffff,0,1
0x5902301d0a46f1dd2970808a726df825f61dd1a605c773b563d9b01e251413616462fae888901bc22cd041c6effad4e01a6970393d50a18179fecc2c3292abf9,0xffffffffffffffff,0,1
0xda1e6a9c93b5077fffa13482aac3f626d190d2c6220d90e6ba3586b0f8ce711b90e6d1338f2135fafb3c949a287fadb69bcd84fad7223d2679968e81ab312c40,0xffffffffffffffff,0,1
0x4dadf9ebd7e13296e96a649504dd7fd43c5880d51258cd918791dd142560e0167bf1fb46720e90ef63b69c1bf845ef6109d48ed83d30a3691fc77e71268bb6a7,0xffffffffffffffff,0,1
0x32bef13b58c0caf1d5eabda09d392a4192df7716b5fbca42d9354c2ba60c8dcc99084b120b55ab7abcd31314fed9f751a59627914da0adc474b3b7e1ee7532b3,0xffffffffffffffff,0,1
0xe0783d38a500e4f285e827d8ccb080148f2820c7b94968e69ed52c1f52009242bbc5748bf1f1e7c96b6c0f5ac7e3133a142644ddd575c2f5cd1e11b35d0a047c,0xffffffffffffffff,0,1
0xa167d3902a2fb2e8922e29a1026924bc3d36a709a6c76e3748427d296030c7bdb32d0190e4d051b2ba57170e9e36a897d686f6c8890fb9bfa337dedbbdfb54f1,0xffffffffffffffff,0,1
0xcf6e5bd3b800910c711b387c205a05f168722bf438c0fd8ae83000c187b45bd8657338f67572133bb9def6c92dacfd513cf7575d93f1231a1ae12e4ab902767c,0xffffffffffffffff,0,1
0xe76423ac8e427f09ece25be5a7d3f02cb569abad21ded2c0f2e56b5020448e4a049f11d4c19c4fb5a640f755897b3a1aef77a008b6344bcb550c5a7b387b325e,0xffffffffffffffff,0,1
0xce484497c71b72b4c9ed87fcc6659e63a1dd627e01dcd7f67fd05d02dd6f15a1f234ba82ab905d19fac7810f20a8e7373e611588272c6e791c3e62fceeb61923,0xffffffffffffffff,0,1
0x6c26938f558836091afa37efc8d4499bca476c757b2fb7c44c673d836236e365ace3c137eee43922460c33c47e5b1193a94baeb4b9660a27fa8d902cfe867346,0xffffffffffffffff,0,1
0x65cabf2863890c41627d9ab2956b4451a45f15d78fdfb3516ccf5725155be0045166ad3d44614edbdc2b4fc5578197a0b87d17dad1b3ca3b6c68cbe9e74529c4,0xffffffffffffffff,0,1
0x91b50000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0xc000000000000000,1,1
0xbaa88000fea9d428cae46226ed96237990ce2e360cc182c691ca7d457c7727c3215ef8ef179dc47369107628899d30351bffb197b22885d50a9891a42ba5e0c6,0xffffffffffffffff,0,1
0x7e27cc745963aaf1664cb34b6669a7408048e197efc6f43afefa7e22711d386c53c63d4ae900b1ace26646490285d5d3a3a90950a1869c6532c2903534d10329,0xffffffffffffffff,0,1
0x1dee02385f13c7a10eef36138432dad92df7084f967ddcd4565258bad4a31df9fbc420503f5d66b1891e40e0c6eb8e86c406b10717a52aa283f8d1a6b94c3004,0xffffffffffffffff,0,1
0x7e8f67c2772c0536f59ebdb6b9604b505babfd0acd15a11e5f59f384bd27c3f4b32b2b20ecdcd78b74835ba0e3dd9dc5a90d6b60e0940d75202463bc0d033409,0xffffffffffffffff,0,1
0x900e42e64b0ce48bcd3cd3ac2e9bcf14ee1c2135e79aced7195cf727d676b12ffd60ae994ce199bbfc341f5baf544d65e9b8c4f17b8947cea198c7d8c79f2948,0xffffffffffffffff,0,1
0xab11d7ca0ec18456a7bb4d91b426f9811bb07187706b86fe930da574b99dc58388a99ced5776459eb281640b8d9a9f2a45de5a1044e3bfd109525df30f86b586,0xffffffffffffffff,0,1
0xb15c5b466f940ee7f08565ad1a4dc9f704945fd0368b36e92accf45b772265b3e0da56d746386b049aca63404f76e88ae983bd3c8d411aa831c5bf3d26b05279,0xffffffffffffffff,0,1
0x41f0ce1cc0576d393b1bec5577389ce80392a6d1f0e5dc4d9f88aa37cd606867f489b7fc4d61619d0222bb13152ff97026a07cc603ebb11dacde11101ff105f4,0xffffffffffffffff,0,1
0xedabde52db8b8405d64d9ee319ded4cbff8f37e4db3855f426e52dc64681afdaa636c57d425c638f53cf63e981c5fa323fc467ab73af033d0be1127e01ec7aa1,0xffffffffffffffff,0,1
0x7d9d4b2e6ea337611b4b43d557ebaeb8dc7befb95d71f813a48eb3c3a30153fd5a9e692229023d05e8bee5e747c9d3dfcdfd1c003f0e51f9ecdcf6d7e8179268,0xffffffffffffffff,0,1
0xa180d8039a053d041004f0c472415477a436c3fa5a228880b6f6ad73eb75dd4a0d00d235e8ee61a1ed9949934330915b5b7ea684fdc716cc062995732d8ac71c,0xffffffffffffffff,0,1
0x447613c35fbbec56ea74ffcd3215d8b5dc217a10f56b8565668aced99d7ef2bbf2b1e70c716d7ec2e5c098898c927efeedddda433be66c11f5da694b99a77ff0,0xffffffffffffffff,0,1
0xb3403250b86500bdc3b57d451ef6246f361d76a5d7b9f504da9164211b0ba9fb1c01f90af744f18067802478e8684d4d2601258ed47b42350dcc3a5b35d46f59,0xffffffffffffffff,0,1
0x4cb88c21dc4ea2694199684d9dfc7a97cc40581478c4041abf1db6c146c184d3073e02c4a6eba13e57de65d06c5407abd0db19b9d31f4b00e18a4bb70f24eef5,0xffffffffffffffff,0,1
0xb9522d9c11c2abfe997070d4fcc912606caab3b427d8fa6a2316741f005ca7601cc373e9a8a142e8106130c4e0e57ffc7208fee5aa731cf11f27b9e7f5982a4e,0xffffffffffffffff,0,1
0x290c9a053bd6a43541fe9c6d721ba0c970ab467612497e2e037c1e9e84eddba8530a360859cabf8fae39185285bee39bfcb971d5cbfbe54f4c92c8448e6c7d68,0xffffffffffffffff,0,1
0x9b54b64d591db994b420e065908e74c55ea107b63dfd5064d5c3f7d315dc6cfd79d5b3f1286b7d487e15e9cb2ac356a79807b548c56800346330d7518a4924fe,0xffffffffffffffff,0,1
0x47f7ea75f2b884abfccc9167c09d80591a449db7fc7aabaff83d69a4bc2364713039089cb1e7a2f44cb4d7d5e5dfc18e061778de644b6218006566571f3e8d13,0xffffffffffffffff,0,1
